Id,SalePrice
2735,135123.90945716493
2736,146781.25290450177
2737,121967.20010941154
2738,131652.914332848
2739,159074.90117640403
2740,129179.22142335342
2741,148951.66991206288
2742,150515.4669007187
2743,146445.6017932897
2744,143420.96657757869
2745,136152.03629806626
2746,134042.0123685736
2747,150216.67935746562
2748,122366.64280583494
2749,128718.51863733532
2750,134885.0401421361
2751,126819.63804016681
2752,238376.7692841675
2753,150376.87746558368
2754,201549.6753463839
2755,124760.7837381309
2756,99279.86012886775
2757,77179.95372066784
2758,91461.64327318055
2759,155533.1355359857
2760,130550.86958766433
2761,142106.17684120985
2762,145167.6486151292
2763,188209.45416879278
2764,172547.07118727264
2765,264753.53238874744
2766,132351.75331907847
2767,91556.07510853348
2768,125795.03477803132
2769,128285.16237833339
2770,155648.31193021027
2771,118648.297837808
2772,118678.27223455971
2773,130246.48440394622
2774,135753.96028205135
2775,128261.4586958801
2776,139451.72852766124
2777,150214.5866159869
2778,142699.5640474687
2779,119701.97232221422
2780,107828.19221520657
2781,102179.37310076693
2782,97721.55518333816
2783,104434.68495687586
2784,130191.89205888778
2785,131877.9578035829
2786,78615.39317298705
2787,114795.33637110576
2788,87807.52335788796
2789,207278.21094417796
2790,93627.29887368831
2791,118154.74688402348
2792,71547.30138487813
2793,157333.58649518463
2794,103582.8194109578
2795,117187.29998818712
2796,100430.47271208961
2797,182169.6789956586
2798,110978.14745572138
2799,115881.91476693633
2800,79948.00461648668
2801,111192.76619890727
2802,136048.29019933115
2803,144213.42979723547
2804,152688.7403450208
2805,98424.03994421802
2806,90290.58977240694
2807,163016.52646599986
2808,146213.71149543748
2809,130099.03976202103
2810,136797.91378827638
2811,153501.09569962675
2812,142687.77238767364
2813,159690.26928382172
2814,165983.11847426606
2815,100198.61667860337
2816,226599.2203288901
2817,134978.51504888866
2818,130295.69478610417
2819,177455.71124441826
2820,138935.85963836373
2821,106964.30700088273
2822,178301.57647904078
2823,216139.8469421969
2824,172206.56888610733
2825,155578.26619557923
2826,133572.24494938902
2827,138070.30708871316
2828,199688.972590651
2829,164513.4921302003
2830,232855.21396944684
2831,192581.0766643628
2832,214951.54310158934
2833,294590.261772246
2834,218080.85291216892
2835,219345.16472304237
2836,193129.9029231535
2837,160880.85213802094
2838,145667.37314157543
2839,181063.61504679616
2840,197289.05420227328
2841,209009.66983210115
2842,219177.43478418395
2843,144263.20224056448
2844,150863.65959385704
2845,121648.62731099245
2846,213854.3676759346
2847,198859.66595818475
2848,211609.60624680633
2849,208394.9222191455
2850,273172.76941096975
2851,224820.32755222367
2852,231851.17364889872
2853,232150.30118024856
2854,139229.35756776432
2855,203682.46489978145
2856,206546.54306184803
2857,189279.0334545709
2858,200547.3204021064
2859,127033.72341415644
2860,122951.90687131755
2861,129135.98532098703
2862,191570.707356564
2863,116665.80718257185
2864,259299.01968213456
2865,140899.14986743528
2866,134425.09771579818
2867,98638.85785058638
2868,108402.18597267302
2869,119234.80294202904
2870,153068.67039695708
2871,107704.60583441217
2872,68510.73548323587
2873,108109.92539020668
2874,135108.92469822205
2875,115873.03232797176
2876,165138.24287088553
2877,136983.51612852002
2878,167220.8408859815
2879,140272.3272737284
2880,108160.14799886991
2881,147796.53278232217
2882,155562.87749187427
2883,169450.96308247952
2884,177963.7350755146
2885,171633.53195978975
2886,195302.79381109812
2887,105099.84730664319
2888,127491.56373498657
2889,63447.27975339114
2890,91980.3660148558
2891,133162.86663651105
2892,67203.039534761
2893,105864.46431033833
2894,65216.283457895835
2895,312239.6780280186
2896,294060.83866291045
2897,195637.06963752751
2898,142365.17803508055
2899,220156.90884424574
2900,157091.75578362876
2901,181371.95176142416
2902,173450.56683155522
2903,341808.774680313
2904,341920.80677714763
2905,103192.64283257035
2906,209869.77524650536
2907,119923.44961682122
2908,128863.52889850535
2909,141822.2046543345
2910,84731.11652792164
2911,90278.18361148861
2912,151617.85387481406
2913,92189.0397007212
2914,86391.87479335035
2915,86468.39462771143
2916,91283.60825857909
2917,155559.56827001827
2918,111820.07972904503
2919,230851.09545243642
